TOA5,TMIX,CR1000,53683,CR1000.Std.25,CPU:TMIX.CR1,52041,hora,,,,,,,,,
TIMESTAMP,RECORD,Temp_Avg,Temp_Max,Temp_Min,RH_Avg,RH_Max,RH_Min,WSpeed_Avg,WDir_Avg,WSpeed_Max,WSpeed_Min,Rain_Tot,Press_Avg,Rad_Avg,Rad_Max,Rad_Min
TS,RN,pC,pC,pC,%,%,%,m/s,Deg,m/s,m/s,mm,hPa,W/m^2,W/m^2,W/m^2
,,Avg,Max,Min,Avg,Max,Min,WVc,WVc,Max,Min,Tot,Avg,Avg,Max,Min
06/06/2016 03:00,1168,18.2,18.51,17.93,86.7,88.2,85.3,1.037,104.5,2.73,0.17,0,786.4,0,0,0
06/06/2016 04:00,1169,18.15,18.3,17.93,87.3,88.3,86.4,1.695,284.7,2.67,0.63,0,786.3,0,0,0
06/06/2016 05:00,1170,18.04,18.3,17.69,86.4,87.9,84.2,0.861,19.1,1.95,0.05,0,786.3,0,0,0
06/06/2016 06:00,1171,17.35,17.72,16.94,88.7,89.4,86.3,1.214,41.17,2.94,0.14,0,786.3,0.592,5.606,0
06/06/2016 07:00,1172,17.41,18.13,16.87,83.4,86.4,78.73,1.05,346.4,2.03,0.34,0,786.3,79.86,164.8,6.054
06/06/2016 08:00,1173,19.33,20.24,17.69,71.97,78.9,67.09,1.021,140.5,2.25,0.08,0,786.2,290.8,425.2,97.8
06/06/2016 09:00,1174,19.86,21.38,19.37,73.33,78.64,65.12,1.229,185.2,2.58,0.27,0,786.2,406.9,732.3,190.8
06/06/2016 10:00,1175,21.55,22.49,20.82,64.47,70.66,57.96,1.472,137.7,3.58,0.09,0,786.9,701.2,957,332.4
06/06/2016 11:00,1176,23.03,24.08,22.35,54.34,58.88,47.41,1.602,176.9,3.77,0.12,0,789.3,855,1162,410.3
06/06/2016 12:00,1177,24.02,25.14,23.26,48.4,52.58,43.66,1.88,198.4,4.46,0.15,0,792.5,909,1261,403.8
06/06/2016 13:00,1178,25.52,26.73,24.32,42.8,49.24,37.57,1.948,216.6,4.32,0.23,0,796,1071,1271,374.9
06/06/2016 14:00,1179,26.29,27.71,25.5,39.31,43.31,34.09,1.979,179.7,4.24,0.12,0,799.9,907,1203,342.2
06/06/2016 15:00,1180,27.44,28.28,26.41,34.86,41.98,31.81,1.686,132.2,4.06,0.13,0,809,848,1039,309.3
06/06/2016 16:00,1181,28.44,29.33,27.43,31.21,34.5,27.79,1.467,210.4,3.93,0.06,0,817,678.5,857,476.4
06/06/2016 17:00,1182,28.68,30.01,27.83,29.78,32.32,27.56,1.579,183.3,3.84,0.09,0,820,530.7,661,168.4
06/06/2016 18:00,1183,28.58,29.16,28,31.15,32.86,29.73,1.278,170,3.73,0.03,0,819,299,418.2,161.9
06/06/2016 19:00,1184,28.1,29.16,27.43,32.89,34.46,30.82,1.56,201.8,3.35,0.1,0,813,94.2,180.8,18.15
06/06/2016 20:00,1185,26.66,27.46,25.95,38.68,43.76,33.68,1.297,169.1,2.52,0.31,0,801,2.224,17.7,0
06/06/2016 21:00,1186,25.07,26.22,24.18,47.81,53.53,40.91,1.162,327.9,2.68,0.03,0,794.4,0,0,0
06/06/2016 22:00,1187,23.84,24.46,23.44,53.66,55.55,50.27,2.234,332.9,3.32,0.9,0,791.8,0,0,0
06/06/2016 23:00,1188,23.11,23.72,22.59,55.8,59.43,52.83,1.976,336.9,3.41,0.97,0,790.4,0,0,0
07/06/2016 00:00,1189,22.39,22.83,21.91,57.18,59.84,54.29,1.356,353.5,2.45,0.44,0,789.1,0,0,0
07/06/2016 01:00,1190,22.81,23.21,22.42,53.86,58.41,50.99,1.245,60.95,3.13,0.1,0,788.5,0,0,0
07/06/2016 02:00,1191,22.1,23.14,19.57,60.98,77.2,53.61,3.306,255.2,9.6,0.09,0.5,788.6,0.463,2.241,0
07/06/2016 03:00,1192,18.95,20.05,18.36,79.52,85.4,67.29,2.603,46.23,7.19,0.62,0.5,787.4,0.001,0.224,0
07/06/2016 04:00,1193,19.18,19.56,18.88,82.4,85.1,79.04,2.691,8,5.01,0.38,0,787,0,0,0
07/06/2016 05:00,1194,19.52,19.8,19.25,79.53,82,77.2,1.894,5.344,4.12,0.17,0,787,0,0,0
07/06/2016 06:00,1195,19.32,19.62,19.02,81.8,83.1,80.2,0.75,287,1.56,0.1,0,786.8,0.221,3.138,0
07/06/2016 07:00,1196,18.94,19.42,18.64,80.5,84.1,76.66,1.294,326.2,2.55,0.17,0,786.7,50.13,175.1,3.138
07/06/2016 08:00,1197,20.95,22.13,19.25,71.18,77.51,66.96,0.758,289.8,1.74,0.03,0,787,293.8,418,176
07/06/2016 09:00,1198,22.57,23.61,21.82,64.59,69.47,58.88,1.163,138.9,2.46,0.13,0,788.5,547.2,672,418
07/06/2016 10:00,1199,23.84,25.14,22.96,58.27,62.62,52.95,1.3,166.8,2.9,0.15,0,792.2,776,869,672
07/06/2016 11:00,1200,25,26.22,24.28,54.88,58.19,47.5,1.685,158.6,3.5,0.11,0,797.2,927,1070,668.9
07/06/2016 12:00,1201,25.84,26.69,25.16,49.37,53.69,44.51,1.953,157.4,4.51,0.11,0,803,1028,1080,261
07/06/2016 13:00,1202,27.14,28.11,26.07,42.66,49.3,38.11,1.82,186.1,4.33,0.07,0,806,1070,1091,1051
07/06/2016 14:00,1203,28.03,28.86,27.03,38.83,44.37,34.02,2.094,177.4,4.51,0.27,0,812,1037,1071,996
07/06/2016 15:00,1204,29.24,30.42,28.55,33.98,37.63,31.54,1.86,212,4.6,0.06,0,825,928,994,855
07/06/2016 16:00,1205,29.79,30.45,29.06,32.23,34.73,30.75,1.948,159.3,5.15,0.16,0,835,751.5,859,649.1
07/06/2016 17:00,1206,29.91,31.23,28.96,28.84,32.82,25,2.154,286,5.04,0.19,0,835,258.8,648.5,95.6
07/06/2016 18:00,1207,28.93,29.81,28.58,28.91,31.88,26.37,2.502,301.2,5.53,0.15,0,816,131.2,269.1,82.2
07/06/2016 19:00,1208,24.34,29.68,23.25,49.78,54.91,27.52,4.022,192.1,16.26,0.23,0,807,148.1,230.5,66.1
07/06/2016 20:00,1209,22.99,23.67,22.62,51.65,54.36,48.53,2.277,194.4,5.9,0.02,0,796.3,11.28,65.65,0
07/06/2016 21:00,1210,22.72,22.93,22.42,54.2,57.22,52.35,1.64,236.4,3.61,0.06,0,792.1,0,0,0
07/06/2016 22:00,1211,22.51,22.9,21.33,52.83,62.08,48.57,2.856,252,6.04,0.69,0,791.3,0.05,0.897,0
07/06/2016 23:00,1212,21.3,21.85,20.89,57.2,63.96,51.95,3.32,297.7,6.14,0.61,0,789.9,0,0,0
08/06/2016 00:00,1213,21.37,21.75,21,57.1,60.12,53.21,1.744,258,4.74,0.05,0,789.2,0,0,0
08/06/2016 01:00,1214,20.64,21.17,19.3,61.93,72.17,57.53,2.114,189.8,4.71,0.43,0,788.8,0.014,0.448,0
08/06/2016 02:00,1215,18.75,19.37,18.47,76.34,78.48,72.1,1.476,219.4,4.26,0.03,0,787.9,0,0,0
08/06/2016 03:00,1216,18.54,18.95,18.23,76.26,78.19,74.41,1.023,353.9,1.93,0.02,0,787.4,0,0,0
08/06/2016 04:00,1217,18.29,18.64,17.99,75.37,78.49,71.51,1.292,16.29,2.09,0.44,0,787.2,0,0,0
08/06/2016 05:00,1218,18.25,18.61,17.89,72.9,74.54,71.34,0.947,346.8,2.19,0.21,0,787.1,0,0,0
08/06/2016 06:00,1219,17.84,18.2,17.48,66.64,72.16,62.66,1.992,332.6,3.55,0.16,0,787,0.201,2.915,0
08/06/2016 07:00,1220,18.18,19.46,17.52,61.58,64.4,56.87,1.578,356.1,2.9,0.4,0,787.2,76.47,188.3,2.915
08/06/2016 08:00,1221,20.54,21.28,18.81,57.25,63.1,53.21,0.756,146.9,1.99,0.08,0,787.2,308.2,430.6,189
08/06/2016 09:00,1222,21.23,21.91,20.66,56.12,60.52,50.78,1.571,168.7,2.84,0.15,0,788.5,557.3,681,431
08/06/2016 10:00,1223,22.86,23.81,21.74,52.69,55.57,49.69,1.77,190.5,3.76,0.1,0,791,780.7,879,681.4
08/06/2016 11:00,1224,24.09,24.86,23.23,49.27,54.35,46.15,2.343,189.3,4.47,0.37,0,794.6,932,998,662.6
08/06/2016 12:00,1225,25.21,26.18,24.45,44.11,48.12,39.95,2.084,212.6,5.38,0.01,0,799,1038,1071,988
08/06/2016 13:00,1226,26.35,27.06,25.67,38.7,43.14,35.22,2.359,208.5,4.35,0.12,0,802,1069,1082,1052
08/06/2016 14:00,1227,27.29,28.42,26.28,36.55,40.52,34.05,2.166,175.6,4.69,0.09,0,807,1028,1073,978
08/06/2016 15:00,1228,28.47,29.71,27.36,33.27,37.69,29.09,1.97,188.9,4.52,0.17,0,819,911,978,841
08/06/2016 16:00,1229,29.26,30.22,28.45,29.83,32.01,28.13,2.495,172.9,5.05,0.3,0,827,739.7,841,630.8
08/06/2016 17:00,1230,29.36,30.18,28.86,31.06,32.83,28.47,1.922,173.1,4.52,0.08,0,831,472.6,628.8,151.2
08/06/2016 18:00,1231,28.97,29.67,28.48,27.29,32.69,24.19,2.665,26.14,7.73,0.17,0,829,242.3,384.4,148.3
08/06/2016 19:00,1232,28.49,29.03,27.71,27.18,30.72,25.14,1.733,0.772,3.82,0.39,0,819,53.05,148.7,8.51
08/06/2016 20:00,1233,26.83,27.81,26.05,32.39,36.45,28.45,1.494,0.993,3.65,0.52,0,809,1.082,8.51,0
08/06/2016 21:00,1234,25.43,26.12,24.9,37.6,39.51,34.58,1.999,355.9,3.65,0.41,0,803,0,0,0
08/06/2016 22:00,1235,24.9,25.45,23.4,41.2,54.73,35.6,2.705,318.6,11.84,0.1,0,801,0.209,2.241,0
08/06/2016 23:00,1236,21.56,23.51,20.66,63.05,67.39,54.79,5.322,288,8.55,2.45,0,797.7,0.329,2.241,0
09/06/2016 00:00,1237,21.81,22.57,20.73,56.99,63.79,50.55,3.69,6.426,9.22,0.7,0,795.4,0,0,0
09/06/2016 01:00,1238,22.16,22.77,21.13,55.72,62.9,50.31,1.037,10.59,2.43,0.1,0,795.6,0,0,0
09/06/2016 02:00,1239,21.05,21.44,20.7,65.03,68.87,61,1.819,19.17,4.3,0.26,0,791.4,0,0,0
09/06/2016 03:00,1240,20.75,20.9,20.56,70.14,71.01,68.53,1.132,7.404,3.48,0.06,0,788.5,0,0,0
09/06/2016 04:00,1241,20.65,21,20.29,71.71,75.85,69.14,0.859,296.6,2.16,0.03,0,788.3,0,0,0
09/06/2016 05:00,1242,20.38,20.63,20.19,68,71.49,64.65,1.073,226,2.22,0.08,0,788.2,0,0,0
09/06/2016 06:00,1243,19.83,20.22,19.48,67.96,71.67,63.76,0.674,328.7,1.63,0.09,0,787.8,0.196,2.914,0
09/06/2016 07:00,1244,19.57,20.27,19.05,73.58,76.11,70.72,0.92,47.21,2.17,0.03,0,787.4,60.78,171,2.914
09/06/2016 08:00,1245,21.21,22.47,20.13,66.24,71.81,58.86,1.415,36.99,2.61,0.08,0,787.9,204.7,461.1,99.7
09/06/2016 09:00,1246,22.59,23.27,22.05,59.97,63.42,56.23,0.845,104,1.98,0.02,0,789.4,266.2,584.7,226.2
09/06/2016 10:00,1247,23.83,25.24,22.73,54.73,61.13,48.7,1.411,166.8,3.71,0.06,0,792.1,658.6,924,271.1
09/06/2016 11:00,1248,25.11,26.22,24.25,49.36,52.24,45.15,1.472,180.5,4.11,0.05,0,799,922,999,655.9
09/06/2016 12:00,1249,26.62,27.67,25.67,42.73,46.34,39.7,1.689,159.9,4.29,0.02,0,807,1032,1064,984
09/06/2016 13:00,1250,27.27,28.35,26.64,39.88,43.72,35.01,2.128,142.3,4.5,0.03,0,810,1058,1087,860
09/06/2016 14:00,1251,28.78,30.52,27.29,33.06,38.31,28.1,1.693,176.9,4.24,0.06,0,816,909,1391,414.8
09/06/2016 15:00,1252,29.87,30.83,29.2,28.98,31.33,26.47,2.088,192.6,4.53,0.13,0,833,941,1135,836
09/06/2016 16:00,1253,29.99,30.56,29.47,28.95,31.33,25.24,3.269,221.2,6.31,0.09,0,837,745.6,843,630.3
09/06/2016 17:00,1254,30.5,31.2,29.98,25.94,27.83,24.26,3.399,217.4,6.32,1.04,0,834,544.6,680.1,406.1
09/06/2016 18:00,1255,30.4,30.79,30.08,28.24,29.7,25.58,3.139,217.2,5.73,0.59,0,831,332.8,439.7,250.9
09/06/2016 19:00,1256,30.23,30.76,29.74,28.86,29.87,27.62,2.495,226.7,4.75,0.58,0,826,128.6,250.4,27.1
09/06/2016 20:00,1257,29.25,29.91,28.42,32.16,35.59,29.46,1.561,251,3.13,0.65,0,815,4.489,26.66,0
09/06/2016 21:00,1258,27.34,28.59,26.05,37.92,43.22,34.4,2.102,329.1,3.76,0.85,0,806,0,0,0
09/06/2016 22:00,1259,25.67,27.14,22.24,45.57,67.42,37.33,3.152,107.7,13.16,0.15,0,801,1.044,8.51,0
09/06/2016 23:00,1260,21.08,22.41,20.65,69.94,75.37,57.89,3.34,17.6,7.15,0.68,0,792.6,0,0,0
10/06/2016 00:00,1261,20.53,20.94,20.19,75.39,78.03,72.71,4.961,348.3,8.53,1.28,0,790.1,0.029,0.448,0
10/06/2016 01:00,1262,20.34,20.87,19.75,73.26,75.85,68.77,3.515,359.8,8.02,0.75,1,789.2,0.203,2.466,0
10/06/2016 02:00,1263,20.1,20.47,19.72,74.14,77.6,69.32,1.553,56.44,3.58,0.24,0,788.6,0,0,0
10/06/2016 03:00,1264,20.18,20.44,19.93,73.9,77.6,69.6,1.064,5.319,2.16,0.04,0,788.3,0,0,0
10/06/2016 04:00,1265,19.84,20.3,19.41,73.21,77.12,70.11,1.701,3.342,3.35,0.17,0,788.2,0,0,0
10/06/2016 05:00,1266,19.15,19.76,18.71,73.54,76.01,69.47,1.762,357.4,3.12,0.25,0,787.9,0,0,0
10/06/2016 06:00,1267,19,19.56,18.57,73.46,76.59,68.93,1.57,350,2.96,0.02,0,787.7,0.14,2.242,0
10/06/2016 07:00,1268,19.22,19.97,18.68,71.35,74.89,66.27,1.298,334.4,1.9,0.73,0,787.7,64.49,162.1,2.466
10/06/2016 08:00,1269,21.56,23.83,19.76,62.23,70.05,52.53,1.127,325.3,2.25,0.03,0,788.4,287.8,433.9,163
10/06/2016 09:00,1270,23.61,24.53,23.13,53.8,56.87,50.27,0.954,208.2,2.35,0.02,0,792.2,380.7,764.3,233.5
10/06/2016 10:00,1271,24.49,25.37,23.37,51.93,57,47.92,1.513,174.1,3.49,0.02,0,796.6,638.5,1002,383.6
10/06/2016 11:00,1272,26.17,27.62,24.9,46.79,52.54,41.5,18.26,170.7,21,0.08,0,808,966,1227,612.8
10/06/2016 12:00,1273,26.72,27.6,25.86,43.6,50.15,36.33,2.021,202.3,4.11,0.06,0,817,800,1212,644.9
10/06/2016 13:00,1274,27.65,28.62,26.85,36.81,40.76,33.82,1.925,200.3,4.25,0.17,0,818,1018,1348,745.3
10/06/2016 14:00,1275,28.92,29.84,28.11,33.29,37.8,30.62,1.974,187,5.28,0.01,0,824,1017,1056,953
10/06/2016 15:00,1276,29.64,30.59,28.58,31.03,33.58,29.19,1.777,236.8,4.64,0,0,838,891,975,814
10/06/2016 16:00,1277,30.13,30.72,29.56,30.8,32.96,29.29,2.182,232.6,5.12,0.07,0,845,715.7,816,603.7
10/06/2016 17:00,1278,30.37,31.24,29.74,30.25,31.98,28.44,2.24,177.6,4.91,0.26,0,842,437,602.5,189.5
10/06/2016 18:00,1279,30.28,30.73,29.84,30.87,32.69,29.56,2.68,234.5,5.41,0.14,0,838,257.6,367.6,159.3
10/06/2016 19:00,1280,29.81,30.32,29.47,30.95,32.52,29.66,1.905,239,4.44,0.33,0,828,72.57,165.3,17.25
10/06/2016 20:00,1281,28.77,29.6,28.05,34.42,38.41,31.43,2.009,306.3,4.71,0.4,0,817,2.475,17.03,0
10/06/2016 21:00,1282,22.42,28.12,19.02,64.24,82.8,33.89,6.561,73.91,14.39,1.16,3.9,806,2.632,5.602,0
10/06/2016 22:00,1283,18.65,19.05,18.18,82.6,84.5,79.77,3.12,360,6.88,0.32,5.5,791,0.166,1.345,0
10/06/2016 23:00,1284,19.1,19.59,18.67,82.9,84.4,81.4,1.979,290.5,4.54,0.22,1.9,789.3,0,0,0
11/06/2016 00:00,1285,18.73,18.95,18.3,86.5,88.1,83.7,1.143,177.8,2.21,0.18,4.4,789,0.013,0.448,0
11/06/2016 01:00,1286,18.33,18.51,18.06,87.9,88.9,86.4,1.336,303.4,3.56,0.19,3.6,788.7,0,0,0
11/06/2016 02:00,1287,18.52,18.81,18.3,88.3,88.7,87.7,1.339,282.5,3.1,0.36,1.4,788.7,0,0,0
11/06/2016 03:00,1288,18.36,18.68,18.13,88.6,89.1,88,0.98,218.6,1.83,0.17,0.6,788.7,0.002,0.224,0
11/06/2016 04:00,1289,18.43,18.78,18.16,88.6,89.3,87.9,0.627,263.3,1.49,0.15,0.2,788.5,0,0,0
11/06/2016 05:00,1290,18.34,18.71,18.06,89.3,90.2,87.6,1.068,188,1.57,0.43,0.1,788.4,0,0,0
11/06/2016 06:00,1291,18.29,18.57,18.06,89.7,90.2,88.9,0.851,193.8,1.92,0.05,0,788.4,0.04,0.897,0
11/06/2016 07:00,1292,18.21,18.44,18.06,89.7,90.1,89.4,0.932,157.6,1.79,0.2,0,788.3,11.71,26.9,0.897
11/06/2016 08:00,1293,18.54,19.08,18.1,89.1,90.3,86.7,0.563,17.62,1.07,0.05,0,788.4,64.27,87.6,26.9
11/06/2016 09:00,1294,19.51,19.93,18.98,84.4,87.4,80.2,0.485,189.9,1.14,0.04,0,788.8,134.2,172.4,87.9
11/06/2016 10:00,1295,20.39,21.21,19.75,79.43,81.9,76.19,0.882,130.2,2.01,0.04,0,789.6,321.1,455.2,172.4
11/06/2016 11:00,1296,21.82,22.83,21.21,72.85,78.23,67.67,1.022,201.8,2.07,0.09,0,793,428.7,447.2,389.8
11/06/2016 12:00,1297,22.73,23.75,22.12,66.23,71.99,62.41,1.098,164.2,3.03,0.07,0,798.5,476.9,566.7,420.4
11/06/2016 13:00,1298,23.33,24.05,22.58,60.36,67.69,51.63,1.274,187.2,2.58,0.04,0,803,480.1,518.3,445.7
11/06/2016 14:00,1299,25.36,27.4,23.91,51.4,59.21,42.91,1.186,186.4,2.49,0.03,0,810,852,1540,519.2
11/06/2016 15:00,1300,26.34,27.26,25.62,47.4,52.08,42.46,1.639,212.7,3.32,0.14,0,824,621.2,955,452.7
11/06/2016 16:00,1301,28.03,29.71,26.64,40.48,45.55,35.48,1.009,65.32,2.8,0.07,0,833,720.6,911,369.8
11/06/2016 17:00,1302,27.72,28.82,27.02,41.61,45.65,37.52,1.991,302,4.04,0.18,0,842,448.7,690.1,253.8
11/06/2016 18:00,1303,27.12,27.87,26.45,43.28,48.38,39.8,2.684,253.6,4.85,0.58,0,828,260.2,430.7,118.1
11/06/2016 19:00,1304,26.41,26.72,26.16,46.92,48.9,44.54,1.697,240.1,4.29,0.11,0,818,84.7,159.3,19.49
11/06/2016 20:00,1305,25.41,26.33,24.22,53.09,63.03,47.2,1.195,268.8,2.65,0.15,0,810,2.457,19.27,0
11/06/2016 21:00,1306,23.93,24.59,23.14,63.21,69.26,56.42,1.418,298.3,3.42,0.04,0,803,0,0,0
11/06/2016 22:00,1307,22.99,23.27,22.39,68.74,72.09,66.44,0.743,123.4,1.87,0.03,0,798.5,0,0,0
11/06/2016 23:00,1308,22.36,22.8,21.78,71.33,74.27,67.43,1.208,323.7,2.99,0.1,0,796.3,0,0,0
12/06/2016 00:00,1309,22.34,22.7,21.98,68.84,72.36,65.11,0.977,328.7,2.95,0.01,0,795.8,0.004,0.224,0
12/06/2016 01:00,1310,21.92,22.36,21.48,75.05,78.05,70.01,1.248,250.2,2.94,0.26,0,794.9,0,0,0
12/06/2016 02:00,1311,21.48,21.86,21.07,76.32,78.88,72.54,1.269,190,2.8,0.02,0,793.3,0,0,0
12/06/2016 03:00,1312,20.59,21.14,19.95,80.6,84.2,78.33,1.044,173,2.6,0.02,0,792.3,0,0,0
12/06/2016 04:00,1313,19.82,20.12,19.48,85.3,86.8,83.7,0.9,314.5,1.65,0.06,0,791.2,0,0,0
12/06/2016 05:00,1314,19.56,19.96,19.18,85,86.1,84.2,0.816,312.8,1.42,0.25,0,790.5,0,0,0
12/06/2016 06:00,1315,18.93,19.35,18.51,85,86,83.4,1.183,350.8,2.28,0.08,0,789.8,0.252,5.156,0
12/06/2016 07:00,1316,19.02,19.63,18.61,83.2,86,81.7,0.906,358,1.79,0.1,0,789.4,39.24,102,5.156
12/06/2016 08:00,1317,21.66,23.29,19.59,73.68,82.6,67.71,0.537,154.5,2.19,0.01,0,790.7,291.7,423.9,104
12/06/2016 09:00,1318,23.07,24.05,22.05,67.88,72.67,62.96,1.002,152.8,2.34,0.04,0,797.2,571.9,700.2,339
12/06/2016 10:00,1319,24.35,25.71,23.54,61.73,66.12,53.08,1.242,170.1,3.03,0.08,0,808,791.2,936,694
12/06/2016 11:00,1320,25.23,25.84,24.72,56.16,59.65,53.11,1.966,178.5,4.5,0.25,0,817,885,1040,289.7
12/06/2016 12:00,1321,25.79,26.82,24.85,53.93,57.54,50.05,2.565,195.8,5.28,0.26,0,820,999,1090,231.9
12/06/2016 13:00,1322,26.73,27.6,26.07,47.7,52.87,41,2.965,182.3,5.55,0.32,0,822,1113,1161,1014
12/06/2016 14:00,1323,27.75,28.86,27.09,42.26,45.49,38.51,2.286,211.8,6.26,0.03,0,830,1014,1163,325.5
12/06/2016 15:00,1324,29.18,30.11,28.34,38.76,42.83,35.21,1.814,160.9,4.6,0.11,0,848,837,1120,309.8
12/06/2016 16:00,1325,29.05,30.01,28.34,36.87,40.65,34.67,2.432,212,5.92,0.2,0,854,718.4,851,292.8
12/06/2016 17:00,1326,29.13,29.84,28.72,35.85,38.14,33.95,2.555,213.7,5.48,0.46,0,851,466.9,657.4,250.7
12/06/2016 18:00,1327,28.91,29.3,28.38,38.69,41.27,35.79,2.734,228.1,5.57,0.84,0,844,277,409.9,136
12/06/2016 19:00,1328,27.42,28.52,23.25,46.37,68.56,40.14,4.03,221.8,11.32,1.16,0,832,43.12,151.6,2.913
12/06/2016 20:00,1329,19.61,23.22,18.34,83.8,88.3,68.25,5.728,82.2,14.8,0.56,3.5,807,1.906,10.98,0
12/06/2016 21:00,1330,19.37,19.92,18.72,84.6,87.6,80.4,3.838,22.62,8.09,0.96,2.3,794,0.024,0.448,0
12/06/2016 22:00,1331,19.66,19.93,19.35,78.48,82.5,73.58,3.305,337.6,7.01,0.09,0,792.9,0,0,0
12/06/2016 23:00,1332,19.61,20.41,18.87,78.56,85.9,67.63,2.245,203.1,4.88,0.23,0,792.4,0,0,0
13/06/2016 00:00,1333,18.65,18.94,18.33,89.2,90.6,86,2.903,164.2,8.03,0.8,0,792.1,0.031,0.897,0
13/06/2016 01:00,1334,18.92,19.11,18.7,87.6,88.4,86.4,0.998,120.2,2.63,0.02,0,792.5,0,0,0
13/06/2016 02:00,1335,18.92,19.31,18.6,88.2,89.5,86.5,0.914,170,2.35,0.02,9.8,792.2,0.039,0.448,0
13/06/2016 03:00,1336,18.75,19.05,18.57,89.1,89.5,88.8,1.652,309.4,3.83,0.15,0.6,791.7,0,0,0
13/06/2016 04:00,1337,18.98,19.18,18.77,88.2,89.5,86.2,0.683,151.6,1.47,0.02,0.2,791.6,0,0,0
13/06/2016 05:00,1338,18.6,18.98,18.27,88.2,89.5,87.3,1.412,258.6,2.6,0.11,0,791.5,0.014,0.448,0
13/06/2016 06:00,1339,18.16,18.47,17.76,88.6,90.1,87.4,1.253,143.2,2.35,0.3,0,791,0.392,3.363,0
13/06/2016 07:00,1340,17.92,18.16,17.65,90.3,90.8,88.5,1.087,164.4,2.11,0.13,0,790.7,34.88,68.38,3.363
13/06/2016 08:00,1341,18.61,19.46,18.03,86.1,88.4,81.8,0.717,232,1.46,0.12,0,791,114.3,328,46.64
13/06/2016 09:00,1342,20.24,21.14,19.19,78.24,82.2,73.67,0.667,316.9,1.45,0.02,0,792.8,316.9,779.8,215.4
13/06/2016 10:00,1343,22.25,23.06,20.94,67.48,75.57,62.22,1.395,174.5,2.89,0.09,0,800,895,1074,434.6
13/06/2016 11:00,1344,22.77,23.54,21.77,64.05,69.66,59.72,1.904,183,4.9,0.02,0,811,810,1169,241.3
13/06/2016 12:00,1345,23.85,24.69,22.99,59.86,64.56,55.27,2.048,187.5,4.86,0.01,0,815,806,1265,288.4
13/06/2016 13:00,1346,24.48,26.09,23.6,56.55,60.78,51.39,1.997,199.4,4.09,0.25,0,819,682.6,1424,412.1
13/06/2016 14:00,1347,25.58,26.45,24.83,51.78,56.52,48.35,1.72,214,4.1,0.11,0,827,737.9,1463,404
13/06/2016 15:00,1348,26.71,28.11,25.67,47.12,53.08,41.4,1.537,294.6,3.37,0.06,0,838,793.7,1085,287.8
13/06/2016 16:00,1349,27.17,28.04,26.34,44.5,48.58,41.44,1.864,291.7,4.54,0.05,0,846,719.6,910,554.8
13/06/2016 17:00,1350,27.55,28.48,26.78,42.87,45.86,39.36,1.945,233.6,4.35,0.21,0,850,464.1,651.2,206.7
13/06/2016 18:00,1351,26.59,27.12,26.25,45.81,48.62,42.18,2.27,211,3.92,0.3,0,837,112.9,244.4,74.62
13/06/2016 19:00,1352,26.25,26.46,25.92,46.75,50.54,44.38,1.948,209.6,3.41,0.86,0,824,48.93,75.06,10.98
13/06/2016 20:00,1353,25.05,25.99,24.15,56.57,61.83,50.4,1.745,232.1,3.26,0.31,0,817,1.196,10.98,0
13/06/2016 21:00,1354,23,24.29,21.06,64.03,73.08,59.86,3.056,80.7,9.62,0.58,0,810,0.522,3.809,0
13/06/2016 22:00,1355,20.01,21.03,19.47,74.36,79.41,70.29,3.547,2.047,8.56,0.83,0,801,0.121,2.689,0
13/06/2016 23:00,1356,19.46,19.75,19.24,77.31,81.2,73.77,1.783,39.98,3.74,0.59,0,795.5,0,0,0
14/06/2016 00:00,1357,19.27,19.69,18.87,81.7,83.5,78.72,2.367,23.43,7.51,0.41,0.5,794.5,0.067,1.345,0
14/06/2016 01:00,1358,18.99,19.22,18.8,81.3,83,78.7,2.885,13.14,5.95,0.96,0,793.5,0,0,0
14/06/2016 02:00,1359,19.05,19.29,18.85,81.1,83.1,78.19,1.188,11.9,4.37,0.02,0,793,0,0,0
14/06/2016 03:00,1360,19.02,19.32,18.64,82.4,85.2,79.11,0.804,260.6,2.05,0.06,0,792.7,0,0,0
14/06/2016 04:00,1361,18.7,18.95,18.3,81.1,84.4,79.21,1.058,320.5,2.12,0.07,0,792.3,0,0,0
14/06/2016 05:00,1362,18.36,18.61,18.13,84.2,85.9,82.5,0.847,358.6,1.52,0.08,0,791.9,0,0,0
14/06/2016 06:00,1363,18.36,18.51,18.16,87.3,87.9,85.9,0.447,82.6,0.98,0.05,0,791.7,0.197,2.242,0
14/06/2016 07:00,1364,18.73,20.65,18.16,85.7,87.8,77.58,0.866,12.65,1.66,0.23,0,791.9,62.78,174.7,2.466
